nih-1,aria-roles,1,26
nih-1,color-contrast,4,38
nih-1,image-alt,1,16
nih-1,image-redundant-alt,4,13
nih-1,landmark-contentinfo-is-top-level,1,0
nih-1,landmark-unique,1,2
nih-1,link-name,6,32
nih-1,page-has-heading-one,1,0
nih-1,aria-allowed-attr,0,14
nih-1,aria-allowed-role,0,36
nih-1,aria-conditional-attr,0,14
nih-1,aria-deprecated-role,0,27
nih-1,aria-hidden-body,0,1
nih-1,aria-hidden-focus,0,20
nih-1,aria-prohibited-attr,0,14
nih-1,aria-required-attr,0,27
nih-1,aria-required-children,0,1
nih-1,aria-required-parent,0,10
nih-1,aria-valid-attr-value,0,14
nih-1,aria-valid-attr,0,14
nih-1,avoid-inline-spacing,0,32
nih-1,button-name,0,12
nih-1,bypass,0,1
nih-1,document-title,0,1
nih-1,duplicate-id-aria,0,21
nih-1,empty-heading,0,10
nih-1,heading-order,0,10
nih-1,html-has-lang,0,1
nih-1,html-lang-valid,0,1
nih-1,landmark-main-is-top-level,0,1
nih-1,landmark-no-duplicate-contentinfo,0,1
nih-1,landmark-no-duplicate-main,0,1
nih-1,landmark-one-main,0,1
nih-1,list,0,13
nih-1,listitem,0,25
nih-1,meta-viewport-large,0,2
nih-1,meta-viewport,0,2
nih-1,nested-interactive,0,34
nih-1,presentation-role-conflict,0,10
nih-1,region,0,356
nih-1,tabindex,0,12
nih-10,color-contrast,3,62
nih-10,definition-list,1,3
nih-10,empty-heading,2,29
nih-10,heading-order,1,30
nih-10,image-alt,17,5
nih-10,landmark-one-main,2,0
nih-10,link-in-text-block,1,0
nih-10,link-name,5,40
nih-10,list,3,2
nih-10,listitem,5,10
nih-10,region,17,307
nih-10,aria-allowed-attr,0,1
nih-10,aria-allowed-role,0,6
nih-10,aria-conditional-attr,0,1
nih-10,aria-deprecated-role,0,1
nih-10,aria-hidden-body,0,1
nih-10,aria-hidden-focus,0,4
nih-10,aria-prohibited-attr,0,1
nih-10,aria-required-attr,0,1
nih-10,aria-roles,0,1
nih-10,aria-valid-attr-value,0,1
nih-10,aria-valid-attr,0,1
nih-10,avoid-inline-spacing,0,61
nih-10,button-name,0,7
nih-10,bypass,0,1
nih-10,dlitem,0,12
nih-10,document-title,0,1
nih-10,duplicate-id-aria,0,2
nih-10,frame-tested,0,1
nih-10,frame-title-unique,0,1
nih-10,frame-title,0,1
nih-10,html-has-lang,0,1
nih-10,html-lang-valid,0,2
nih-10,image-redundant-alt,0,22
nih-10,landmark-unique,0,1
nih-10,meta-viewport-large,0,1
nih-10,meta-viewport,0,1
nih-10,nested-interactive,0,25
nih-10,page-has-heading-one,0,2
nih-10,presentation-role-conflict,0,4
nih-10,tabindex,0,1
nih-100,aria-required-children,1,0
nih-100,color-contrast,8,77
nih-100,html-has-lang,1,0
nih-100,image-alt,14,3
nih-100,landmark-one-main,1,0
nih-100,landmark-unique,1,1
nih-100,link-name,2,172
nih-100,listitem,14,136
nih-100,region,11,598
nih-100,select-name,1,0
nih-100,aria-allowed-attr,0,16
nih-100,aria-allowed-role,0,28
nih-100,aria-conditional-attr,0,16
nih-100,aria-deprecated-role,0,16
nih-100,aria-hidden-body,0,1
nih-100,aria-hidden-focus,0,1
nih-100,aria-prohibited-attr,0,16
nih-100,aria-required-attr,0,16
nih-100,aria-required-parent,0,14
